,0,1
0,40.4978464,-74.2498188
1,40.49870643678177,-74.24556381402462
2,40.50006954386864,-74.23714490822697
3,40.5847222,-73.915
4,40.5847222,-73.915
5,40.5866667,-73.9102778
6,40.5928827,-73.8931918
7,40.5928827,-73.8931918
8,40.5928827,-73.8931918
9,40.6042714,-73.8665244
10,40.607049,-73.8090228
11,40.607049,-73.8090228
12,40.607049,-73.8090228
13,40.607049,-73.8090228
14,40.607049,-73.8090228
15,40.607049,-73.8090228
16,40.607049,-73.8090228
17,40.50611535,-74.25450971834299
18,40.5059703,-74.24518348004023
19,40.50571455,-74.23534506093854
20,40.50607287348582,-74.22500295491307
21,40.5058334,-74.21837317292497
22,40.5847222,-73.915
23,40.5866667,-73.9102778
24,40.5928827,-73.8931918
25,40.5928827,-73.8931918
26,40.5928827,-73.8931918
27,40.6042714,-73.8665244
28,40.607049,-73.8090228
29,40.607049,-73.8090228
30,40.607049,-73.8090228
31,40.607049,-73.8090228
32,40.607049,-73.8090228
33,40.607049,-73.8090228
34,40.607049,-73.8090228
35,40.5160307,-74.2444473293823
36,40.5165379,-74.23592199279354
37,40.515399349999996,-74.22310157435587
38,40.514954450000005,-74.21859282565552
39,40.5159578,-74.20493150000001
40,40.51599085,-74.19503111007128
41,40.5190873,-74.18741602033575
42,40.5200301,-74.17786978299796
43,40.5928827,-73.8931918
44,40.6042714,-73.8665244
45,40.607049,-73.8090228
46,40.607049,-73.8090228
47,40.607049,-73.8090228
48,40.607049,-73.8090228
49,40.607049,-73.8090228
50,40.607049,-73.8090228
51,40.607049,-73.8090228
52,40.6178822,-73.7665216
53,40.52494161837579,-74.24494139789317
54,40.52599411489998,-74.23492021626157
55,40.52604060306765,-74.22500705552639
56,40.52616055,-74.21482234999999
57,40.52721495,-74.20437993943318
58,40.5261548,-74.1954805
59,40.52930115,-74.18597436658638
60,40.526234200000005,-74.17509445
61,40.526035300000004,-74.16556563663003
62,40.5296771,-74.15650853779954
63,40.5312331,-74.1368921
64,40.607049,-73.8090228
65,40.607049,-73.8090228
66,40.607049,-73.8090228
67,40.607049,-73.8090228
68,40.607049,-73.8090228
69,40.6178822,-73.7665216
70,40.6178822,-73.7665216
71,40.537017649999996,-74.24415750100093
72,40.53560055,-74.23557816054756
73,40.535995953642384,-74.22509584768211
74,40.537891,-74.21468988668482
75,40.5359314,-74.20499738538462
76,40.53600955,-74.19503822613893
77,40.53597195,-74.18508328210169
78,40.535796950000005,-74.17418694015859
79,40.53612885,-74.16486259999999
80,40.53598755,-74.15498297308594
81,40.536923625095305,-74.14571197700613
82,40.534501115218184,-74.13352125846225
83,40.53991087228792,-74.12844623925442
84,40.5526053,-74.1143087
85,40.5526053,-74.1143087
86,40.607049,-73.8090228
87,40.542861450000004,-74.24615926530336
88,40.54392675086966,-74.23361309518387
89,40.544461350000006,-74.22800144926592
90,40.54598025,-74.21512099931914
91,40.5498055,-74.20472700913595
92,40.545883849999996,-74.19504020000001
93,40.5460257,-74.18500539804265
94,40.54609105,-74.17508545
95,40.54590915,-74.16495560477162
96,40.5460545,-74.1550309462373
97,40.545753399999995,-74.1455439565534
98,40.5469147,-74.13750535238421
99,40.545283086543805,-74.12474759197468
100,40.5492581,-74.1135034
101,40.5526053,-74.1143087
102,40.548127333306205,-73.93161418502523
103,40.5525618,-74.2323587
104,40.55550173069852,-74.2261683189687
105,40.555718850000005,-74.2144793981123
106,40.556178364123845,-74.20505086373812
107,40.5560154,-74.19507943701902
108,40.556158499999995,-74.18500947594936
109,40.55650705,-74.17416205407785
110,40.5559718,-74.1652029
111,40.55604905,-74.15484215075696
112,40.5567035,-74.1458597636472
113,40.55584565,-74.13511301230304
114,40.55638515,-74.12476778249325
115,40.55646045564516,-74.11436696774193
116,40.555575235294114,-74.10450094117647
117,40.5731606,-74.094586
118,40.5731606,-74.094586
