0,1
40.496,-74.255
40.496,-74.24499999999999
40.496,-74.23499999999999
40.496,-74.22499999999998
40.496,-74.21499999999997
40.496,-74.20499999999997
40.496,-74.19499999999996
40.496,-74.18499999999996
40.496,-74.17499999999995
40.496,-74.16499999999995
40.496,-74.15499999999994
40.496,-74.14499999999994
40.496,-74.13499999999993
40.496,-74.12499999999993
40.496,-74.11499999999992
40.496,-74.10499999999992
40.496,-74.09499999999991
40.496,-74.08499999999991
40.496,-74.0749999999999
40.496,-74.0649999999999
40.496,-74.0549999999999
40.496,-74.04499999999989
40.496,-74.03499999999988
40.496,-74.02499999999988
40.496,-74.01499999999987
40.496,-74.00499999999987
40.496,-73.99499999999986
40.496,-73.98499999999986
40.496,-73.97499999999985
40.496,-73.96499999999985
40.496,-73.95499999999984
40.496,-73.94499999999984
40.496,-73.93499999999983
40.496,-73.92499999999983
40.496,-73.91499999999982
40.496,-73.90499999999982
40.496,-73.89499999999981
40.496,-73.8849999999998
40.496,-73.8749999999998
40.496,-73.8649999999998
40.496,-73.85499999999979
40.496,-73.84499999999979
40.496,-73.83499999999978
40.496,-73.82499999999978
40.496,-73.81499999999977
40.496,-73.80499999999977
40.496,-73.79499999999976
40.496,-73.78499999999976
40.496,-73.77499999999975
40.496,-73.76499999999974
40.496,-73.75499999999974
40.496,-73.74499999999973
40.496,-73.73499999999973
40.496,-73.72499999999972
40.496,-73.71499999999972
40.496,-73.70499999999971
40.506,-74.255
40.506,-74.24499999999999
40.506,-74.23499999999999
40.506,-74.22499999999998
40.506,-74.21499999999997
40.506,-74.20499999999997
40.506,-74.19499999999996
40.506,-74.18499999999996
40.506,-74.17499999999995
40.506,-74.16499999999995
40.506,-74.15499999999994
40.506,-74.14499999999994
40.506,-74.13499999999993
40.506,-74.12499999999993
40.506,-74.11499999999992
40.506,-74.10499999999992
40.506,-74.09499999999991
40.506,-74.08499999999991
40.506,-74.0749999999999
40.506,-74.0649999999999
40.506,-74.0549999999999
40.506,-74.04499999999989
40.506,-74.03499999999988
40.506,-74.02499999999988
40.506,-74.01499999999987
40.506,-74.00499999999987
40.506,-73.99499999999986
40.506,-73.98499999999986
40.506,-73.97499999999985
40.506,-73.96499999999985
40.506,-73.95499999999984
40.506,-73.94499999999984
40.506,-73.93499999999983
40.506,-73.92499999999983
40.506,-73.91499999999982
40.506,-73.90499999999982
40.506,-73.89499999999981
40.506,-73.8849999999998
40.506,-73.8749999999998
40.506,-73.8649999999998
40.506,-73.85499999999979
40.506,-73.84499999999979
40.506,-73.83499999999978
40.506,-73.82499999999978
40.506,-73.81499999999977
40.506,-73.80499999999977
40.506,-73.79499999999976
40.506,-73.78499999999976
40.506,-73.77499999999975
40.506,-73.76499999999974
40.506,-73.75499999999974
40.506,-73.74499999999973
40.506,-73.73499999999973
40.506,-73.72499999999972
40.506,-73.71499999999972
40.506,-73.70499999999971
40.516,-74.255
40.516,-74.24499999999999
40.516,-74.23499999999999
40.516,-74.22499999999998
40.516,-74.21499999999997
40.516,-74.20499999999997
40.516,-74.19499999999996
40.516,-74.18499999999996
40.516,-74.17499999999995
40.516,-74.16499999999995
40.516,-74.15499999999994
40.516,-74.14499999999994
40.516,-74.13499999999993
40.516,-74.12499999999993
40.516,-74.11499999999992
40.516,-74.10499999999992
40.516,-74.09499999999991
40.516,-74.08499999999991
40.516,-74.0749999999999
40.516,-74.0649999999999
40.516,-74.0549999999999
40.516,-74.04499999999989
40.516,-74.03499999999988
40.516,-74.02499999999988
40.516,-74.01499999999987
40.516,-74.00499999999987
40.516,-73.99499999999986
40.516,-73.98499999999986
40.516,-73.97499999999985
40.516,-73.96499999999985
40.516,-73.95499999999984
40.516,-73.94499999999984
40.516,-73.93499999999983
40.516,-73.92499999999983
40.516,-73.91499999999982
40.516,-73.90499999999982
40.516,-73.89499999999981
40.516,-73.8849999999998
40.516,-73.8749999999998
40.516,-73.8649999999998
40.516,-73.85499999999979
40.516,-73.84499999999979
40.516,-73.83499999999978
40.516,-73.82499999999978
40.516,-73.81499999999977
40.516,-73.80499999999977
40.516,-73.79499999999976
40.516,-73.78499999999976
40.516,-73.77499999999975
40.516,-73.76499999999974
40.516,-73.75499999999974
40.516,-73.74499999999973
40.516,-73.73499999999973
40.516,-73.72499999999972
40.516,-73.71499999999972
40.516,-73.70499999999971
40.525999999999996,-74.255
40.525999999999996,-74.24499999999999
40.525999999999996,-74.23499999999999
40.525999999999996,-74.22499999999998
40.525999999999996,-74.21499999999997
40.525999999999996,-74.20499999999997
40.525999999999996,-74.19499999999996
40.525999999999996,-74.18499999999996
40.525999999999996,-74.17499999999995
40.525999999999996,-74.16499999999995
40.525999999999996,-74.15499999999994
40.525999999999996,-74.14499999999994
40.525999999999996,-74.13499999999993
40.525999999999996,-74.12499999999993
40.525999999999996,-74.11499999999992
40.525999999999996,-74.10499999999992
40.525999999999996,-74.09499999999991
40.525999999999996,-74.08499999999991
40.525999999999996,-74.0749999999999
40.525999999999996,-74.0649999999999
40.525999999999996,-74.0549999999999
40.525999999999996,-74.04499999999989
40.525999999999996,-74.03499999999988
40.525999999999996,-74.02499999999988
40.525999999999996,-74.01499999999987
40.525999999999996,-74.00499999999987
40.525999999999996,-73.99499999999986
40.525999999999996,-73.98499999999986
40.525999999999996,-73.97499999999985
40.525999999999996,-73.96499999999985
40.525999999999996,-73.95499999999984
40.525999999999996,-73.94499999999984
40.525999999999996,-73.93499999999983
40.525999999999996,-73.92499999999983
40.525999999999996,-73.91499999999982
40.525999999999996,-73.90499999999982
40.525999999999996,-73.89499999999981
40.525999999999996,-73.8849999999998
40.525999999999996,-73.8749999999998
40.525999999999996,-73.8649999999998
40.525999999999996,-73.85499999999979
40.525999999999996,-73.84499999999979
40.525999999999996,-73.83499999999978
40.525999999999996,-73.82499999999978
40.525999999999996,-73.81499999999977
40.525999999999996,-73.80499999999977
40.525999999999996,-73.79499999999976
40.525999999999996,-73.78499999999976
40.525999999999996,-73.77499999999975
40.525999999999996,-73.76499999999974
40.525999999999996,-73.75499999999974
40.525999999999996,-73.74499999999973
40.525999999999996,-73.73499999999973
40.525999999999996,-73.72499999999972
40.525999999999996,-73.71499999999972
40.525999999999996,-73.70499999999971
40.535999999999994,-74.255
40.535999999999994,-74.24499999999999
40.535999999999994,-74.23499999999999
40.535999999999994,-74.22499999999998
40.535999999999994,-74.21499999999997
40.535999999999994,-74.20499999999997
40.535999999999994,-74.19499999999996
40.535999999999994,-74.18499999999996
40.535999999999994,-74.17499999999995
40.535999999999994,-74.16499999999995
40.535999999999994,-74.15499999999994
40.535999999999994,-74.14499999999994
40.535999999999994,-74.13499999999993
40.535999999999994,-74.12499999999993
40.535999999999994,-74.11499999999992
40.535999999999994,-74.10499999999992
40.535999999999994,-74.09499999999991
40.535999999999994,-74.08499999999991
40.535999999999994,-74.0749999999999
40.535999999999994,-74.0649999999999
40.535999999999994,-74.0549999999999
40.535999999999994,-74.04499999999989
40.535999999999994,-74.03499999999988
40.535999999999994,-74.02499999999988
40.535999999999994,-74.01499999999987
40.535999999999994,-74.00499999999987
40.535999999999994,-73.99499999999986
40.535999999999994,-73.98499999999986
40.535999999999994,-73.97499999999985
40.535999999999994,-73.96499999999985
40.535999999999994,-73.95499999999984
40.535999999999994,-73.94499999999984
40.535999999999994,-73.93499999999983
40.535999999999994,-73.92499999999983
40.535999999999994,-73.91499999999982
40.535999999999994,-73.90499999999982
40.535999999999994,-73.89499999999981
40.535999999999994,-73.8849999999998
40.535999999999994,-73.8749999999998
40.535999999999994,-73.8649999999998
40.535999999999994,-73.85499999999979
40.535999999999994,-73.84499999999979
40.535999999999994,-73.83499999999978
40.535999999999994,-73.82499999999978
40.535999999999994,-73.81499999999977
40.535999999999994,-73.80499999999977
40.535999999999994,-73.79499999999976
40.535999999999994,-73.78499999999976
40.535999999999994,-73.77499999999975
40.535999999999994,-73.76499999999974
40.535999999999994,-73.75499999999974
40.535999999999994,-73.74499999999973
40.535999999999994,-73.73499999999973
40.535999999999994,-73.72499999999972
40.535999999999994,-73.71499999999972
40.535999999999994,-73.70499999999971
40.54599999999999,-74.255
40.54599999999999,-74.24499999999999
40.54599999999999,-74.23499999999999
40.54599999999999,-74.22499999999998
40.54599999999999,-74.21499999999997
40.54599999999999,-74.20499999999997
40.54599999999999,-74.19499999999996
40.54599999999999,-74.18499999999996
40.54599999999999,-74.17499999999995
40.54599999999999,-74.16499999999995
40.54599999999999,-74.15499999999994
40.54599999999999,-74.14499999999994
40.54599999999999,-74.13499999999993
40.54599999999999,-74.12499999999993
40.54599999999999,-74.11499999999992
40.54599999999999,-74.10499999999992
40.54599999999999,-74.09499999999991
40.54599999999999,-74.08499999999991
40.54599999999999,-74.0749999999999
40.54599999999999,-74.0649999999999
40.54599999999999,-74.0549999999999
40.54599999999999,-74.04499999999989
40.54599999999999,-74.03499999999988
40.54599999999999,-74.02499999999988
40.54599999999999,-74.01499999999987
40.54599999999999,-74.00499999999987
40.54599999999999,-73.99499999999986
40.54599999999999,-73.98499999999986
40.54599999999999,-73.97499999999985
40.54599999999999,-73.96499999999985
40.54599999999999,-73.95499999999984
40.54599999999999,-73.94499999999984
40.54599999999999,-73.93499999999983
40.54599999999999,-73.92499999999983
40.54599999999999,-73.91499999999982
40.54599999999999,-73.90499999999982
40.54599999999999,-73.89499999999981
40.54599999999999,-73.8849999999998
40.54599999999999,-73.8749999999998
40.54599999999999,-73.8649999999998
40.54599999999999,-73.85499999999979
40.54599999999999,-73.84499999999979
40.54599999999999,-73.83499999999978
40.54599999999999,-73.82499999999978
40.54599999999999,-73.81499999999977
40.54599999999999,-73.80499999999977
40.54599999999999,-73.79499999999976
40.54599999999999,-73.78499999999976
40.54599999999999,-73.77499999999975
40.54599999999999,-73.76499999999974
40.54599999999999,-73.75499999999974
40.54599999999999,-73.74499999999973
40.54599999999999,-73.73499999999973
40.54599999999999,-73.72499999999972
40.54599999999999,-73.71499999999972
40.54599999999999,-73.70499999999971
40.55599999999999,-74.255
40.55599999999999,-74.24499999999999
40.55599999999999,-74.23499999999999
40.55599999999999,-74.22499999999998
40.55599999999999,-74.21499999999997
40.55599999999999,-74.20499999999997
40.55599999999999,-74.19499999999996
40.55599999999999,-74.18499999999996
40.55599999999999,-74.17499999999995
40.55599999999999,-74.16499999999995
40.55599999999999,-74.15499999999994
40.55599999999999,-74.14499999999994
40.55599999999999,-74.13499999999993
40.55599999999999,-74.12499999999993
40.55599999999999,-74.11499999999992
40.55599999999999,-74.10499999999992
40.55599999999999,-74.09499999999991
40.55599999999999,-74.08499999999991
40.55599999999999,-74.0749999999999
40.55599999999999,-74.0649999999999
40.55599999999999,-74.0549999999999
40.55599999999999,-74.04499999999989
40.55599999999999,-74.03499999999988
40.55599999999999,-74.02499999999988
40.55599999999999,-74.01499999999987
40.55599999999999,-74.00499999999987
40.55599999999999,-73.99499999999986
40.55599999999999,-73.98499999999986
40.55599999999999,-73.97499999999985
40.55599999999999,-73.96499999999985
40.55599999999999,-73.95499999999984
40.55599999999999,-73.94499999999984
40.55599999999999,-73.93499999999983
40.55599999999999,-73.92499999999983
40.55599999999999,-73.91499999999982
40.55599999999999,-73.90499999999982
40.55599999999999,-73.89499999999981
40.55599999999999,-73.8849999999998
40.55599999999999,-73.8749999999998
40.55599999999999,-73.8649999999998
40.55599999999999,-73.85499999999979
40.55599999999999,-73.84499999999979
40.55599999999999,-73.83499999999978
40.55599999999999,-73.82499999999978
40.55599999999999,-73.81499999999977
40.55599999999999,-73.80499999999977
40.55599999999999,-73.79499999999976
40.55599999999999,-73.78499999999976
40.55599999999999,-73.77499999999975
40.55599999999999,-73.76499999999974
40.55599999999999,-73.75499999999974
40.55599999999999,-73.74499999999973
40.55599999999999,-73.73499999999973
40.55599999999999,-73.72499999999972
40.55599999999999,-73.71499999999972
40.55599999999999,-73.70499999999971
40.56599999999999,-74.255
40.56599999999999,-74.24499999999999
40.56599999999999,-74.23499999999999
40.56599999999999,-74.22499999999998
40.56599999999999,-74.21499999999997
40.56599999999999,-74.20499999999997
40.56599999999999,-74.19499999999996
40.56599999999999,-74.18499999999996
40.56599999999999,-74.17499999999995
40.56599999999999,-74.16499999999995
40.56599999999999,-74.15499999999994
40.56599999999999,-74.14499999999994
40.56599999999999,-74.13499999999993
40.56599999999999,-74.12499999999993
40.56599999999999,-74.11499999999992
40.56599999999999,-74.10499999999992
40.56599999999999,-74.09499999999991
40.56599999999999,-74.08499999999991
40.56599999999999,-74.0749999999999
40.56599999999999,-74.0649999999999
40.56599999999999,-74.0549999999999
40.56599999999999,-74.04499999999989
